,source_spreadsheet,key,annotator,date_annotated,annotation_comments,exclude,time_taken,pub_venue,pub_authors,pub_year,pub_url,system_language,system_input,system_output,system_task,op_response_values,op_instrument_size,op_instrument_type,op_data_type,op_form,op_question_prompt_verbatim,op_question_prompt_paraphrase,op_statistics,criterion_verbatim,criterion_definition_verbatim,criterion_paraphrase,criterion_definition_paraphrase
118,5,CW2020,,,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,"multiple (list all): dialogue turn generation, question generation","{1, 2, 3}, where
3 indicates the best quality",3,numerical rating scale,ordinal,direct quality estimation,not given,"""Under each aspect, reviewers
are asked to choose a score from {1, 2, 3}, where
3 indicates the best quality.
""",mean,Coherence,"""measures if a question is coherent with previous ones.""",--- 17c. Correctness of outputs relative to external frame of reference (both form and content),"The degree to which the content/meaning of an output is presented in a coherent way.
"
119,5,CW2020,,,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,"multiple (list all): dialogue turn generation, question generation","{1, 2, 3}, where
3 indicates the best quality",3,numerical rating scale,ordinal,direct quality estimation,not given,"""Under each aspect, reviewers
are asked to choose a score from {1, 2, 3}, where
3 indicates the best quality.
""",mean,Coreference,"""measures if a question uses correct pronouns.""",------ 17b. Correctness of outputs relative to external frame of reference (content),"The degree to which the content of an output is correct, comapred with a given reference."
120,5,CW2020,,,,,,ACL,Chai & Wan,2020,,English,text: multiple sentences,text: sentence,"multiple (list all): dialogue turn generation, question generation","{1, 2, 3}, where
3 indicates the best quality",3,numerical rating scale,ordinal,direct quality estimation,not given,"""Under each aspect, reviewers
are asked to choose a score from {1, 2, 3}, where
3 indicates the best quality.
""",mean,Answerability,"""measures if a question is targeting on
the given answer.""",---------- 5. Answerability from input,The degree to which an output contains the necessary information.
121,5,CW2020,,,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,"multiple (list all): dialogue turn generation, question generation","{1, 2, 3}, where
3 indicates the best quality",3,numerical rating scale,ordinal,direct quality estimation,not given,"""Under each aspect, reviewers
are asked to choose a score from {1, 2, 3}, where
3 indicates the best quality.
""",mean,Relevance,"""measures if a question is grounded in the given passage.""",---------- 45. Referent resolvability,The degree to which a question contains the information presented in a given text.
122,5,GD2020,,,,,,ACL,Goyal & Durrett,2020,https://www.aclweb.org/anthology/2020.acl-main.22.pdf,English,text: sentence,shallow linguistic representation (SLR),aggregation,"2 = grammatical paraphrase, 1 = ungrammatical paraphrase, 0 = not a paraphrase.

0 denotes not a paraphrase, 
1 denotes that the input sentence and the generated sentence are paraphrases, but the generated sentence might contain grammatical errors, 
2 indicates that the input and the candidate are paraphrases.",3,verbal descriptor scale,ordinal,direct quality estimation,not given,N/A,none given,Quality,"""the quality of the generated paraphrases""",---------- 22. Grammaticality,The degree to which an output is grammaticaly correct.
123,5,PXFCK2020,,,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: documents,"multiple (list all): 
shallow linguistic representation (SLR),
deep linguistic representation (DLR),
text: sentence",question generation, 1 (poor) and 5 (good),5,Likert scale,ordinal,direct quality estimation,not given,N/A,mean,Fluency,"""which indicates whether the question follows the grammar and accords with
the correct logic;""","59. Multiple (list all)
9. Coherence
22. Grammaticality
",The degree to which an output is grammaticaly correct.
124,5,PXFCK2020,,,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: documents,"multiple (list all): 
shallow linguistic representation (SLR),
deep linguistic representation (DLR),
text: sentence",question generation, 1 (poor) and 5 (good),5,Likert scale,ordinal,direct quality estimation,not given,N/A,mean ,Relevance,"""which indicates whether the question is answerable and relevant
to the passage;""",--------------- 6a. Appropriateness (both form and content),"The degree to which the output is relevant in the given context/situation.
"
125,5,PXFCK2020,,,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: documents,"multiple (list all): 
shallow linguistic representation (SLR),
deep linguistic representation (DLR),
text: sentence",question generation, 1 (poor) and 5 (good),5,Likert scale,ordinal,direct quality estimation,not given,N/A,mean,Complexity,""" which indicates whether the question involves reasoning over multiple sentences from the document.""",--------------- 12a. Text Property [Complexity/simplicity (both form and content)],12a. Text Property [Complexity/simplicity (both form and content)] The degree to which an output as a whole is complex/simple.
126,5,CECLW2020,,,,,,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (with data summarisation),N/A,2,counting,count,user-text interaction measurements,not given,N/A,"mean, Tukey’s HSD",Factual correctness,none given,------ 15a. Correctness of outputs in their own right (both form and content),"""evaluate how well the
generated text correctly conveys information in the
table, by counting the number of facts in the text
supported by the table, and contradicting with or
missing from the table."""
127,5,CECLW2020,,,,,,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (with data summarisation),N/A,2,counting,count,user-text interaction measurements,not given,""" select the better one only according to language naturalness, or “Tied” if the two texts are of equal quality.""",Tukey’s HSD, Language naturalness,none given,---------- 22. Grammaticality,"""generated text is grammatically correct and fluent
in terms of language, regardless of factual correctness."""
128,5,BRS2020,,,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: dialogue,text: sentence,dialogue turn generation,N/A,not given,N/A,N/A,unclear,not given,N/A,none given,none given,none given,--------------- 12a. Text Property [Complexity/simplicity (both form and content)],"""response is conversational and answers the question
correctly."""
129,5,BRS2020,,,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: dialogue,text: sentence,dialogue turn generation,N/A,not given,N/A,N/A,unclear,not given,N/A,none given,none given,none given,------ 15a. Correctness of outputs in their own right (both form and content),"""o judge if the response is a complete sentence (e.g. “it is in Indiana”) and not a sentence fragment (e.g. “Indiana”)."""
130,5,BRS2020,,,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: dialogue,text: sentence,dialogue turn generation,N/A,not given,post-editing,categorical,evaluation through post-editing/annotation,not given,N/A,Cohen’s kappa,Correctness,"""correct answer""",- 39a. Correctness of outputs,"The degree to which an output is correct, both context and form."
131,5,BRS2020,,,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: dialogue,text: sentence,dialogue turn generation,N/A,not given,post-editing,categorical,evaluation through post-editing/annotation,not given,N/A,Cohen’s kappa,Grammaticality,none given,---------- 22. Grammaticality,The degree to which an output is grammaticaly correct.
132,5,BRS2020,,,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: dialogue,text: sentence,dialogue turn generation,N/A,not given,post-editing,categorical,evaluation through post-editing/annotation,not given,N/A,Cohen’s kappa,Complete-sentence,none given,--- 17c. Correctness of outputs relative to external frame of reference (both form and content),"The degree to which an output is correct, compared with a given reference."
133,5,CXPKLC2020,,,,,,ACL,"Cao, Xue, Pan, Kan, Liu, & Chua",2020,https://www.aclweb.org/anthology/2020.acl-main.100.pdf,English,text: multiple sentences,text: multiple sentences,feature-controlled generation," from 1 to 5, where higher values
indicate that more semantic content is preserved.",5,Likert scale,ordinal,direct quality estimation,not given,"""the layman style sentences are accompanied as references to assist
understanding. ""
""Each annotator is asked to rate the
model output given both input and gold references""",none given,none given,none given,---------- 49. Understandability,"Degree to which the meaning of an output can be understood.
"
134,5,YBZLS2020,,,,,,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,raw/structured data,text: sentence,question generation,not given,unclear,N/A,N/A,unclear,not given,N/A,none given,Quality,"""the quality of the generated questions. """,39. Quality of outputs,The degree to which an output contains some specified qualities.
135,5,YBZLS2020,,,,,,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,raw/structured data,text: sentence,question generation,N/A,2,text annotation,categorical,evaluation through post-editing/annotation,not given,N/A,mean,Relevance,"""to indicate whether a question can be answered by the review""",---------- 49. Understandability,"The degree to which the meaning of an output is easy to understand, as it could be answered."
136,5,YBZLS2020,,,,,,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,raw/structured data,text: sentence,question generation,N/A,2,text annotation,categorical,evaluation through post-editing/annotation,not given,N/A,mean,Aspect,"""whether they share the
same or related product aspect""",--------------- 6a. Appropriateness (both form and content),"The degree to which the output is relevant, appropriate."
137,5,YBZLS2020,,,,,,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,raw/structured data,text: sentence,question generation,"{1, 2, 3},
1 means not fluent
and 3 means very fluent",3,numerical rating scale,ordinal,direct quality estimation,not given,N/A,mean,Fluency,"""judging the question fluency""",---------- 21. Fluency,The degree to which an output is fluent.
138,5,MSPPNYSBP2020,,,,,,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,feature-controlled generation,"1-5 to each of the outputs, where 1 reflects a poor performance on the task and 5 means a perfect output.",5,Likert scale,ordinal,direct quality estimation,not given,N/A,none given,Content preservation,none given,---------- 28/29. Information content of outputs,The degree to which an output cotains information compared with a given reference.
139,5,MSPPNYSBP2020,,,,,,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,feature-controlled generation,"1-5 to each of
the outputs, where 1 reflects a poor performance
on the task and 5 means a perfect output.",5,Likert scale,ordinal,direct quality estimation,not given,N/A,none given,Grammaticality,none given,---------- 22. Grammaticality,The degree to which an output is free of grammatical errors. 
140,5,MSPPNYSBP2020,,,,,,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,feature-controlled generation,"1-5 to each of
the outputs, where 1 reflects a poor performance
on the task and 5 means a perfect output.",5,Likert scale,ordinal,direct quality estimation,not given,N/A,none given,Target attribute match of the generations ,none given,--- 17c. Correctness of outputs relative to external frame of reference (both form and content),The degree to which an output differ from a given reference.
141,5,VdC2020,,,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English, French",text: sentence,text: sentence,feature-controlled generation,1-5,5,Likert scale,ordinal,direct quality estimation,"""fluency: is the poem grammatical and syntactically well-formed?
""",N/A,mean,Fluency,none given,---------- 22. Grammaticality,The degree to which an output is free of grammatical errors. 
142,5,VdC2020,,,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English, French",text: sentence,text: sentence,feature-controlled generation,1-5,5,Likert scale,ordinal,direct quality estimation,"""coherence: is the poem thematically structured?""",N/A,mean,Coherence,none given,---------- 9. Coherence,The degree to which an output structure follows a given property.
143,5,VdC2020,,,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English, French",text: sentence,text: sentence,feature-controlled generation,1-5,5,Likert scale,ordinal,direct quality estimation,"""meaningfulness: does the poem convey a
meaningful message to the reader?""",N/A,mean,Meaningfulness,none given,--------------- 52. Usefulness for task/information need,"The degree to which an ouput has (important, relevant, meaningful) information."
144,5,VdC2020,,,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English, French",text: sentence,text: sentence,feature-controlled generation,1-5,5,Likert scale,ordinal,direct quality estimation,"""poeticness: does the text display the features
of a poem?""",N/A,mean ,Poeticness,none given,---------- 12b. Text Property [Complexity/simplicity],The degree to which an output has some specific  features
145,5,VdC2020,,,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English, French",text: sentence,text: sentence,feature-controlled generation,N/A,not given,N/A,N/A,unclear,"""if the poem is written by a human or a computer""",N/A,mean,none given,none given,--------------- 23a. Humanlikeness (both form and content),The degree to which an output could have been produced by a human or a computer.
146,5,SCSNK2020,,,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,end-to-end text generation,1-5,not given,N/A,N/A,unclear,not given,N/A,mean,Fluency,""" fluent by grammar""",---------- 22. Grammaticality,The degree to which an output is grammaticaly correct.
147,6,CW2020,,19-Aug-2020,,,30min,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"text: other (please specify): a passage, a sequence of answers",text: other (please specify): a series of interconnected questions,question generation,"{1, 2, 3}, where 3 indicates the best quality",3,numerical rating scale,ordinal,direct quality estimation,"""reviewers
are asked to choose a score from {1, 2, 3}, where
3 indicates the best quality""",blank,average,Fluency,measures if a question is grammatically correct and is fluent to read,"59. Multiple (list all): 21. Fluency, 22. Grammaticality",measures grammaticality and fluency of text
148,6,CW2020,,19-Aug-2020,,,5min,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"text: other (please specify): a passage, a sequence of answers",text: other (please specify): a series of interconnected questions,question generation,"{1, 2, 3}, where 3 indicates the best quality",3,numerical rating scale,ordinal,direct quality estimation,"""reviewers
are asked to choose a score from {1, 2, 3}, where
3 indicates the best quality""",blank,average,Coherence,measures if a question is coherent with previous ones,---------- 9. Coherence,measures if the generated sequential questions makes sense in order
149,6,CW2020,,19-Aug-2020,,,5min,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"text: other (please specify): a passage, a sequence of answers",text: other (please specify): a series of interconnected questions,question generation,"{1, 2, 3}, where 3 indicates the best quality",3,numerical rating scale,ordinal,direct quality estimation,"""reviewers
are asked to choose a score from {1, 2, 3}, where
3 indicates the best quality""",blank,average,Coreference,measures if a question uses correct pronouns,---------- 45. Referent resolvability,measures if the generated questions have correct pronouns that make sense in logical ordering
150,6,CW2020,,19-Aug-2020,,,5min,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"text: other (please specify): a passage, a sequence of answers",text: other (please specify): a series of interconnected questions,question generation,"{1, 2, 3}, where 3 indicates the best quality",3,numerical rating scale,ordinal,direct quality estimation,"""reviewers
are asked to choose a score from {1, 2, 3}, where
3 indicates the best quality""",blank,average,Answerability,measures if a question is targeting on the given answer,---------- 5. Answerability from input,measures if the questions can be answered using the given answers
151,6,CW2020,,19-Aug-2020,,,5min,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"text: other (please specify): a passage, a sequence of answers",text: other (please specify): a series of interconnected questions,question generation,"{1, 2, 3}, where 3 indicates the best quality",3,numerical rating scale,ordinal,direct quality estimation,"""reviewers
are asked to choose a score from {1, 2, 3}, where
3 indicates the best quality""",blank,average,Relevance,measures if a question is grounded in the given passage,--------------- 6. Appropriateness (content),measures if the questions ask something about the given passage content
152,6,GD2020,,19-Aug-2020,,,20min,ACL,Goyal & Durrett,2020,https://www.aclweb.org/anthology/2020.acl-main.22.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"0 denotes not a paraphrase, 1 denotes that the input sentence and the generated sentence are paraphrases, but the generated sentence might contain grammatical errors, 2 indicates that the input and the candidate are paraphrases",3,numerical rating scale,ordinal,direct quality estimation,"""obtain quality annotations on a 3
point scale""",blank,percentage,quality,none given,"59. Multiple (list all): 22. Grammaticality, 39. Quality of outputs",measures if the output is a (grammatical) paraphrase or not
153,6,PXFCK2020,,19-Aug-2020,,,30min,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: documents,text: sentence,question generation,between 1 (poor) and 5 (good),5,numerical rating scale,ordinal,direct quality estimation,"""We ask three workers to rate the
300 generated questions as well as the ground-truth questions between 1 (poor) and 5 (good) on three
criteria""",blank,average,Fluency,indicates whether the question follows the grammar and accords with the correct logic,"59. Multiple (list all): 9. Coherence, 22. Grammaticality",measures if the output is grammatical and logical/meaningful
154,6,PXFCK2020,,19-Aug-2020,,,10min,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: documents,text: sentence,question generation,between 1 (poor) and 5 (good),5,numerical rating scale,ordinal,direct quality estimation,"""We ask three workers to rate the
300 generated questions as well as the ground-truth questions between 1 (poor) and 5 (good) on three
criteria""",blank,average,Relevance,indicates whether the question is answerable and relevant to the passage,"59. Multiple (list all): 5. Answerability from input, 6. Appropriateness (content)",measures if the questions are answerable and appropriate based on input
155,6,PXFCK2020,,19-Aug-2020,,,5min,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: documents,text: sentence,question generation,between 1 (poor) and 5 (good),5,numerical rating scale,ordinal,direct quality estimation,"""We ask three workers to rate the
300 generated questions as well as the ground-truth questions between 1 (poor) and 5 (good) on three
criteria""",blank,average,Complexity,indicates whether the question involves reasoning over multiple sentences from the document,--------------- 11. Text Property [Complexity/simplicity (content)],measures if the questions are complex in nature such that the answers need to be derived from mulitple sentences
156,6,CECLW2020,,19-Aug-2020,,,30min,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: sentence,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,"""asked to count
how many facts in the generated text are supported
by the table, and how many are contradicting with
or missing from the table""",blank,"average, significance test",Factual correctness,evaluate how well a generated text can correctly convey information in the table,------ 16b. Correctness of outputs relative to input (content),Measures if the facts in the generated text aligns well with the table
157,6,CECLW2020,,19-Aug-2020,,,20min,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: sentence,data-to-text generation (no data summarisation),"select the better one only according to language naturalness, or “Tied” if the two texts are of equal quality",2,rank ordering,rank order,relative quality estimation,"""asked to select the better one
only according to language naturalness, or “Tied”
if the two texts are of equal quality""",blank,"average, significance test",Language naturalness,"evaluate whether the generated text is grammatically correct and fluent in terms of language, regardless of factual correctness","59. Multiple (list all): 21. Fluency, 22. Grammaticality",Measures if the generated text is grammatical and fluent
158,6,BRS2020,,19-Aug-2020,,,50min,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,end-to-end text generation,"5 options based on the three properties (correctness, grammaticality, and complete-sentence)",5,other: aggregation of criteria options,categorical,other (please specify): selection from aggregated options,"""We ask the annotators to identify if the response is conversational and answers the question
correctly. we also ask the annotators to judge if the response is a completesentence (e.g. “it is in Indiana”) and not a sentencefragment (e.g. “Indiana”).""",blank,"percentage, Cohen's kappa","correct answer, complete-sentence, grammaticality",identify if the response is conversational and answers the question correctly; judge if the response is a complete-sentence (e.g. “it is in Indiana”) and not a sentence fragment (e.g. “Indiana”),"59. Multiple (list all): 16. Correctness of outputs relative to input, 22. Grammaticality, 57. Wellorderedness","measures if the generated response is correctly answering the question, grammatical, and represented as a full sentence."
159,6,CXPKLC2020,,19-Aug-2020,,,20min,ACL,"Cao, Xue, Pan, Kan, Liu, & Chua",2020,https://www.aclweb.org/anthology/2020.acl-main.100.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,1-5,5,numerical rating scale,ordinal,direct quality estimation,"""asked to rate the model output given both input and gold references""",blank,average,semantic content is preserved,none given,--------------- 6. Appropriateness (content),mesaures if the generated sentence is meaningful and appropriate
160,6,YBZLS2020,,19-Aug-2020,,,10min,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: sentence,question generation,0/1,2,numerical rating scale,ordinal,direct quality estimation,"""asked 4 volunteers for evaluation""",blank,average,Relevance,"""indicate whether a question can be answered by the review""",---------- 5. Answerability from input,measures if the generated question can be answered from the input
161,6,YBZLS2020,,19-Aug-2020,,,5min,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: sentence,question generation,0/1,2,numerical rating scale,ordinal,direct quality estimation,"""asked 4 volunteers for evaluation""",blank,average,Aspect,"""whether they share the
same or related product aspect""",--------------- 6. Appropriateness (content),measures if the aspect is appropriate based on input
162,6,YBZLS2020,,19-Aug-2020,,,5min,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: sentence,question generation,1-3,3,numerical rating scale,ordinal,direct quality estimation,"""asked 4 volunteers for evaluation""",blank,average,Fluency,"""judging the question fluency""",---------- 21. Fluency,measures if the question is fluent or not
163,6,MSPPNYSBP2020,,20-Aug-2020,,,15min,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"between 1-5 to each of the outputs, where 1 reflects a poor performance on the task and 5 means a perfect output",5,numerical rating scale,ordinal,direct quality estimation,"""rate the output of our model and DRG on three aspects: (1) content preservation (Con) (2) grammaticality of the
generated content (Gra) (3) target attribute match
of the generations (Att)""",blank,average,content preservation,none given,--------------- 6. Appropriateness (content),if the generated content aligns well to the input
164,6,MSPPNYSBP2020,,20-Aug-2020,,,3min,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"between 1-5 to each of the outputs, where 1 reflects a poor performance on the task and 5 means a perfect output",5,numerical rating scale,ordinal,direct quality estimation,"""rate the output of our model and DRG on three aspects: (1) content preservation (Con) (2) grammaticality of the
generated content (Gra) (3) target attribute match
of the generations (Att)""",blank,average,grammaticality of the generated content,none given,---------- 22. Grammaticality,if the generated content is grammatical
165,6,MSPPNYSBP2020,,20-Aug-2020,,,5min,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"between 1-5 to each of the outputs, where 1 reflects a poor performance on the task and 5 means a perfect output",5,numerical rating scale,ordinal,direct quality estimation,"""rate the output of our model and DRG on three aspects: (1) content preservation (Con) (2) grammaticality of the
generated content (Gra) (3) target attribute match
of the generations (Att)""",blank,average,target attribute match of the generations,none given,------ 18. Detectability of controlled feature [PROPERTY] (specify): politeness,if the generated content matches the target output
166,6,VdC2020,,20-Aug-2020,,,20min,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: variable-length,text: variable-length,other (please specify): potery generation,1-5,5,numerical rating scale,ordinal,direct quality estimation,"""human annotators are
asked to evaluate poems on a five point scale with
regard to a number of characteristics""",blank,"average, significance test",fluency,is the poem grammatical and syntactically well-formed,"59. Multiple (list all): 21. Fluency, 22. Grammaticality",if the poem is fluent and grammatical
167,6,VdC2020,,20-Aug-2020,,,20min,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: variable-length,text: variable-length,other (please specify): potery generation,1-5,5,numerical rating scale,ordinal,direct quality estimation,"""human annotators are
asked to evaluate poems on a five point scale with
regard to a number of characteristics""",blank,"average, significance test",coherence,is the poem thematically structured,---------- 9. Coherence,if the poem is coherent
168,6,VdC2020,,20-Aug-2020,,,20min,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: variable-length,text: variable-length,other (please specify): potery generation,1-5,5,numerical rating scale,ordinal,direct quality estimation,"""human annotators are
asked to evaluate poems on a five point scale with
regard to a number of characteristics""",blank,"average, significance test",meaningfulness,does the poem convey a meaningful message to the reader,--------------- 8. Clarity,if the poem communicates a meaning
169,6,VdC2020,,20-Aug-2020,,,20min,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: variable-length,text: variable-length,other (please specify): potery generation,1-5,5,numerical rating scale,ordinal,direct quality estimation,"""human annotators are
asked to evaluate poems on a five point scale with
regard to a number of characteristics""",blank,"average, significance test",poeticness,does the text display the features of a poem,------ 18. Detectability of controlled feature [PROPERTY] (specify): poeticness,if the output can be perceived as a poem
170,6,VdC2020,,20-Aug-2020,,,20min,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: variable-length,text: variable-length,other (please specify): potery generation,1-2,2,rank ordering,rank order,relative quality estimation,"""to judge if the
poem is written by a human or a computer""",blank,"percentage, significance test",written by human,if the poem is written by a human or a computer,--------------- 23a. Humanlikeness (both form and content),if the poem appears to be written by human
171,6,SCSNK2020,,20-Aug-2020,,,15min,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),1-5,5,numerical rating scale,ordinal,direct quality estimation,"""to judge if the text is fluent by grammar""",blank,average,Fluent,if the text is fluent by grammar,"59. Multiple (list all): 21. Fluency, 22. Grammaticality",if the text has fluency and grammatical
172,6,SCSNK2020,,20-Aug-2020,,,5min,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,"""to judge if the text contains
wrong fact inconsistent with input data""",blank,definite numbers,Wrong,if the text contains wrong fact inconsistent with input data,------ 16b. Correctness of outputs relative to input (content),Measures if the facts in the generated text aligns well with the input
173,6,SCSNK2020,,20-Aug-2020,,,5min,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,"""to judge if the text contains repeats""",blank,definite numbers,Repeat,if the text contains repeats,------ 16b. Correctness of outputs relative to input (content),Measures if the facts in the generated text aligns well with the input
174,6,SCSNK2020,,20-Aug-2020,,,3min,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,"""to judge if the text contains missing information""",blank,definite numbers,Miss,if the text contains missing information,------ 16b. Correctness of outputs relative to input (content),Measures if the facts in the generated text aligns well with the input
