,source_spreadsheet,key,annotator,date_annotated,annotation_comments,exclude,time_taken,pub_venue,pub_authors,pub_year,pub_url,system_language,system_input,system_output,system_task,op_response_values,op_instrument_size,op_instrument_type,op_data_type,op_form,op_question_prompt_verbatim,op_question_prompt_paraphrase,op_statistics,criterion_verbatim,criterion_definition_verbatim,criterion_paraphrase,criterion_definition_paraphrase
118,5,CW2020,,20/08/20,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"multiple (list all): text: multiple sentences), text:dialogue",text: multiple sentences,question generation,1;2;3,3,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,"""reviewers are asked to choose a score from {1, 2, 3}, where 3 indicates the best quality.""",none given,Coherence,"""Coherence measures if a question is coherent with previous ones""",--------------- 6. Appropriateness (content),Degree to which the output fits the previously generated outputs
119,5,CW2020,,20/08/20,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"multiple (list all): text: multiple sentences), text:dialogue",text: multiple sentences,question generation,1;2;3 (3 indicates the best quality),3,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,"""reviewers are asked to choose a score from {1, 2, 3}, where 3 indicates the best quality.""",none given,Coreference,"""Coreference measures if a question uses correct pronouns""",------ 17a. Correctness of outputs relative to external frame of reference (form),"Degree to which the form of referring expressions is correct; I think it's different from Referent resolvability, which is about goodness"
120,5,CW2020,,20/08/20,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"multiple (list all): text: multiple sentences), text:dialogue",text: multiple sentences,question generation,1;2;3,3,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,"""reviewers are asked to choose a score from {1, 2, 3}, where 3 indicates the best quality.""",none given,Answerability,"""Answerability measures if a question is targeting on
the given answer""",---------- 5. Answerability from input,Degree to which the generated question can be answered by the input answer
121,5,CW2020,,20/08/20,,,32,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"multiple (list all): text: multiple sentences), text:dialogue",text: multiple sentences,question generation,1;2;3,3,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,"""reviewers are asked to choose a score from {1, 2, 3}, where 3 indicates the best quality.""",none given,Relevance,"""Relevance measures if a question is grounded in the given passage""",------ 16b. Correctness of outputs relative to input (content),Degree to which the contents of the question make sense given the input text
122,5,GD2020,,21/08/20,,,24,ACL,Goyal & Durrett,2020,https://www.aclweb.org/anthology/2020.acl-main.22.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"0 denotes not a paraphrase
1 denotes that the input sentence and the generated sentence are paraphrases, but the generated sentence might contain grammatical errors
2 indicates that the input and the candidate are paraphrases",3,verbal descriptor scale,ordinal,direct quality estimation,not given,~choose the label that best fits the sentence pair you are evaluating,none given,none given,none given,"59. Multiple (list all): 16b. Correctness of outputs relative to input (content) , 22. Grammaticality","If a sentence is a paraphrase or not and if so, if it is grammatically correct or not"
123,5,PXFCK2020,,21/08/20,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,"multiple (list all):  text:documents, text:sentence",text: sentence,question generation,"1(poor), 2, 3, 4, 5 (good)",5,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,"~rate the 3 criteria on a scale of 1 to 5, 1 being poor and 5 being good",none given,Fluency,"""indicates whether the question follows the grammar and accords with the correct logic""","59. Multiple (list all): 9. Coherence, 22. Grammaticality",Degree to which an output is grammatically correct and its contents are logically valid
124,5,PXFCK2020,,21/08/20,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,"multiple (list all):  text:documents, text:sentence",text: sentence,question generation,"1(poor), 2, 3, 4, 5 (good)",5,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,"~rate the 3 criteria on a scale of 1 to 5, 1 being poor and 5 being good",none given,Relevance,"""indicates whether the question is answerable and relevant to the passage""","59. Multiple (list all): 5. Answerability from input, 16b. Correctness of outputs relative to input (content)",blank
125,5,PXFCK2020,,21/08/20,,,25,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,"multiple (list all):  text:documents, text:sentence",text: sentence,question generation,"1(poor), 2, 3, 4, 5 (good)",5,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,"~rate the 3 criteria on a scale of 1 to 5, 1 being poor and 5 being good",none given,Complexity,""" indicates whether the question involves reasoning over multiple sentences from the document""",--------------- 11. Text Property [Complexity/simplicity (content)],blank
126,5,CECLW2020,,21/08/20,,,,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: sentence,end-to-end text generation,N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,"~ count ""the number of facts in the text supported by the table, and contradicting with or missing from the table""",none given,Factual correctness,"""how well the generated text correctly conveys information in the table""",------ 16b. Correctness of outputs relative to input (content),blank
127,5,CECLW2020,,21/08/20,,,12,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: sentence,end-to-end text generation,"Sentence 1, Sentence 2",2,rank ordering,rank order,relative quality estimation,not given,~choose the mot natural sentence among these two sentences (pairwise),Tukey’s HSD test,Language naturalness,"""whether the generated text is grammatically correct and fluent, regardless of factual correctness""","59. Multiple (list all): 21. Fluency, 22. Grammaticality, ",blank
128,5,BRS2020,,21/08/20,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,question answering,"a: incorrect answer, incomplete sentence
b: correct answer, incomplete sentence
c: incorrect answer, complete sentence
d: correct answer, complete sentence, not grammatical
e: correct answer, complete sentence, grammatical",5,verbal descriptor scale,ordinal,direct quality estimation,not given,"~For each question and response pair, choose one of the five options",Cohen’s kappa,Correctness,"""if the response is conversational and answers the question correctly""",------ 16b. Correctness of outputs relative to input (content),blank
129,5,BRS2020,,21/08/20,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,question answering,"a: incorrect answer, incomplete sentence
b: correct answer, incomplete sentence
c: incorrect answer, complete sentence
d: correct answer, complete sentence, not grammatical
e: correct answer, complete sentence, grammatical",5,verbal descriptor scale,ordinal,direct quality estimation,not given,"~For each question and response pair, choose one of the five options",Cohen’s kappa,Grammaticality,none given,---------- 22. Grammaticality,blank
130,5,BRS2020,,21/08/20,,,35,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,question answering,"a: incorrect answer, incomplete sentence
b: correct answer, incomplete sentence
c: incorrect answer, complete sentence
d: correct answer, complete sentence, not grammatical
e: correct answer, complete sentence, grammatical",5,verbal descriptor scale,ordinal,direct quality estimation,not given,"~For each question and response pair, choose one of the five options",Cohen’s kappa,Complete-sentence,"""if the response is a complete sentence (e.g. “it is in Indiana”) and not a sentence fragment (e.g. “Indiana”)""",------ 42. Goodness of outputs in their own right (form),blank
131,5,CXPKLC2020,,21/08/20,,,15,ACL,"Cao, Xue, Pan, Kan, Liu, & Chua",2020,https://www.aclweb.org/anthology/2020.acl-main.100.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,"""rate the model output given both input and gold references. The rating ranges from 1 to 5, where higher values indicate that more semantic content is preserved.""",none given,none given,none given,------ 16b. Correctness of outputs relative to input (content),Degree to which the semantic content is preserved between original and paraphrased sentences
132,5,YBZLS2020,,21/08/20,,,,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: sentence,question generation,"yes, no",2,verbal descriptor scale,categorical,(dis)agreement with quality statement,not given,~can the question be answered by the review?,none given,Relevance,"""whether a question can be answered by the review""",---------- 5. Answerability from input,blank
133,5,YBZLS2020,,21/08/20,,,,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: sentence,question generation,"yes, no",2,verbal descriptor scale,categorical,(dis)agreement with quality statement,not given,~do the question and review share the same or related product aspect?,none given,Aspect,"""whether they share the
same or related product aspect"" (they = a question and a review that contains the answer)",------ 16b. Correctness of outputs relative to input (content),blank
134,5,YBZLS2020,,21/08/20,,,40,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: sentence,question generation,"1 (not fluent), 2, 3 (very fluent)",3,numerical rating scale,ordinal,direct quality estimation,not given,~how do you judge the question regarding its fluency?,none given,Fluency,none given,---------- 21. Fluency,blank
135,5,MSPPNYSBP2020,,21/08/20,,,,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"1 (poor), 2, 3, 4, 5 (perfect output)",5,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,~rate the criterion on a scale from 1 to 5,none given,Content preservation,none given,------ 16b. Correctness of outputs relative to input (content),Degree to which the paraphrased sentence is faithful to the input sentence
136,5,MSPPNYSBP2020,,21/08/20,,,,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"1 (poor), 2, 3, 4, 5 (perfect output)",5,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,~rate the criterion on a scale from 1 to 5,none given,Grammaticality,none given,---------- 22. Grammaticality,
137,5,MSPPNYSBP2020,,21/08/20,,,15,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"1 (poor), 2, 3, 4, 5 (perfect output)",5,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,~rate the criterion on a scale from 1 to 5,none given,Target attribute match,none given,--------------- 6. Appropriateness (content),Degree to which the generated style matches the tag indicating which the target style
138,5,VdC2020,,21/08/20,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,feature-controlled generation,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,(dis)agreement with quality statement,"""is the poem grammatical and syntactically well-formed?""",blank,two-tailed permutation test,Fluency,"""is the poem grammatical and syntactically well-formed?""",---------- 22. Grammaticality,blank
139,5,VdC2020,,21/08/20,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,feature-controlled generation,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,(dis)agreement with quality statement,""" is the poem thematically structured?
""",blank,two-tailed permutation test,Coherence,""" is the poem thematically structured?
""",---------- 9. Coherence,blank
140,5,VdC2020,,21/08/20,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,feature-controlled generation,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,(dis)agreement with quality statement,"""does the poem convey a meaningful message to the reader?""",blank,two-tailed permutation test,Meaningfulness,"""does the poem convey a meaningful message to the reader?""",---------- 49. Understandability,blank
141,5,VdC2020,,21/08/20,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,feature-controlled generation,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,(dis)agreement with quality statement,"""does the text display the features of a poem""",blank,two-tailed permutation test,Poeticness,"""does the text display the features of a poem""",------ 58. Text Property [PROPERTY] (specify): Poeticness,blank
142,5,VdC2020,,21/08/20,,,21,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,feature-controlled generation,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,(dis)agreement with quality statement,"""if the poem is written by a human or a computer""",blank,two-tailed permutation test,Written by human,"""if the poem is written by a human or a computer""",---------- 23. Humanlikeness,blank
143,5,SCSNK2020,,21/08/20,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,(dis)agreement with quality statement,not given,~is the text is fluent by grammar?,none given,Fluent,"""if the text is fluent by grammar""",---------- 22. Grammaticality,blank
144,5,SCSNK2020,,21/08/20,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,~does the text contain wrong fact inconsistent with input data?,none given,Wrong,"""[if the text] contains wrong fact inconsistent with input data""",------ 16b. Correctness of outputs relative to input (content),blank
145,5,SCSNK2020,,21/08/20,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,~does the text repeat information?,none given,Repeat,"""[if the text] repeats information""",---------- 38. Nonredundancy (content),blank
146,5,SCSNK2020,,21/08/20,,,15,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,~does the text miss information?,none given,Miss,"""[if the text] misses information""",------ 1. Goodness of outputs relative to input (content),blank
